#,Card,Set,Rarity,Value,Total,,
1,Thud,M19,Uncommon,$0.33,$0.33,,
2,Amplifire,RNA,Rare,$0.30,$0.60,,
1,Omnispell Adept,GRN,Rare,$0.37,$0.37,,
1,The Akroan War,THB,Rare,$0.39,$0.39,,
4,Mayhem Devil,WAR,Uncommon,$1.85,$7.40,,
2,Cry of the Carnarium,RNA,Uncommon,$0.27,$0.54,,
5,Mortify,RNA,Uncommon,$0.40,$2.00,,
3,Bedeck // Bedazzle,RNA,Rare,$0.33,$0.99,,
2,Drill Bit,RNA,Uncommon,$0.29,$0.58,,
2,Ajani's Last Stand,M19,Rare,$0.30,$0.60,,
1,Ooze Flux,GTC,Rare,$0.40,$0.40,,
1,Predatory Rampage,M13,Rare,$0.42,$0.42,,
1,Haphazard Bombardment,DOM,Rare,$0.33,$0.33,,
1,Crush Contraband,GRN,Uncommon,$0.37,$0.37,,
1,Sporecrown Thallid,DOM,Uncommon,$0.35,$0.35,,
1,Treasury Thrull,GTC,Rare,$0.39,$0.39,,
1,"Tymaret, the Murder King",THS,Rare,$0.36,$0.36,,
2,Burrenton Forge-Tender,IMA,Uncommon,$0.42,$0.84,,
3,High Alert,RNA,Uncommon,$0.48,$1.44,,
2,Healer's Hawk,GRN,Common,$0.25,$0.50,,
1,Barrage Tyrant,BFZ,Rare,$0.40,$0.40,,
3,Vizkopa Guildmage,GTC,Uncommon,$0.44,$1.32,,
1,Enigma Drake,M19,Uncommon,$0.30,$0.30,,
1,Exclusion Mage,M19,Uncommon,$0.29,$0.29,,
4,Crackling Drake,GRN,Uncommon,$0.25,$1.00,,
1,Deadbridge Goliath,RTR,Rare,$0.34,$0.34,,
2,Erratic Cyclops,GRN,Rare,$0.31,$0.62,,
3,Nightveil Sprite,GRN,Uncommon,$0.26,$0.78,,
1,Silent Submersible,WAR,Rare,$0.40,$0.40,,
3,Frilled Mystic,RNA,Uncommon,$0.25,$0.75,,
4,Tower Defense,GTC,Uncommon,$0.33,$1.32,,
2,The Flame of Keld,DOM,Uncommon,$0.28,$0.56,,
1,Meletis Charlatan,THS,Rare,$0.30,$0.30,,
1,Foundry Champion,GTC,Rare,$0.31,$0.31,,
4,Reassembling Skeleton,M19,Uncommon,$0.32,$1.28,,
3,Nightveil Predator,GRN,Uncommon,$0.30,$0.90,,
5,Elvish Rejuvenator,M19,Common,$0.25,$1.25,,
2,Chemister's Insight,GRN,Uncommon,$0.25,$0.50,,
4,Arvad the Cursed,DOM,Uncommon,$0.30,$1.20,,
3,Knight of Malice,DOM,Uncommon,$0.30,$0.90,,
1,Dauntless Bodyguard,DOM,Uncommon,$0.32,$0.32,,
1,Broken Bond,DOM,Common,$0.39,$0.39,,
3,Guardian of the Gateless,GTC,Uncommon,$0.30,$0.90,,
1,Goblin Cratermaker,GRN,Uncommon,$0.30,$0.30,,
5,Tin Street Dodger,RNA,Uncommon,$0.25,$1.25,,
4,Meteor Golem,M19,Uncommon,$0.25,$1.00,,
4,Gates Ablaze,RNA,Uncommon,$0.34,$1.36,,
2,Collision // Colossus,RNA,Uncommon,$0.31,$0.62,,
7,Gatebreaker Ram,RNA,Uncommon,$0.30,$2.10,,
3,Militia Bugler,M19,Uncommon,$0.25,$0.75,,
1,Justice Strike,GRN,Uncommon,$0.30,$0.30,,
1,Glowspore Shaman,GRN,Uncommon,$0.26,$0.26,,
6,Basilica Bell-Haunt,RNA,Uncommon,$0.26,$1.56,,
5,Vindictive Vampire,RNA,Uncommon,$0.82,$4.10,,
5,Gate Colossus,RNA,Uncommon,$0.25,$1.25,,
4,Disinformation Campaign,GRN,Uncommon,$0.25,$1.00,,
4,Urban Evolution,GTC,Uncommon,$0.25,$1.00,,
4,Wasteland Viper,GTC,Uncommon,$0.40,$1.60,,
4,Rogue's Gloves,M19,Uncommon,$0.29,$1.16,,
4,Incubation // Incongruity,RNA,Uncommon,$0.25,$1.00,,
4,Biogenic Upgrade,RNA,Uncommon,$0.25,$1.00,,
3,Board the Weatherlight,DOM,Uncommon,$0.25,$0.75,,
3,Dimir Keyrune,GTC,Uncommon,$0.26,$0.78,,
3,Ministrant of Obligation,RNA,Uncommon,$0.35,$1.05,,
3,Dimir Spybug,GRN,Uncommon,$0.25,$0.75,,
2,Settle the Score,DOM,Uncommon,$0.26,$0.52,,
2,Spore Swarm,DOM,Uncommon,$0.30,$0.60,,
2,"Garna, the Bloodflame",DOM,Uncommon,$0.25,$0.50,,
2,"Valduk, Keeper of the Flame",DOM,Uncommon,$0.28,$0.56,,
2,Chainer's Torment,DOM,Uncommon,$0.25,$0.50,,
2,Status // Statue,GRN,Uncommon,$0.28,$0.56,,
2,Integrity // Intervention,GRN,Uncommon,$0.25,$0.50,,
2,Thoughtbound Phantasm,GRN,Uncommon,$0.25,$0.50,,
2,Ochran Assassin,GRN,Uncommon,$0.25,$0.50,,
2,Molderhulk,GRN,Uncommon,$0.26,$0.52,,
2,Wight of Precinct Six,GTC,Uncommon,$0.25,$0.50,,
2,Undercity Informer,GTC,Uncommon,$0.42,$0.84,,
2,Surge Mare,M19,Uncommon,$0.25,$0.50,,
2,Diamond Mare,M19,Uncommon,$0.25,$0.50,,
2,Lightning Strike,M19,Uncommon,$0.25,$0.50,,
2,Orzhov Enforcer,RNA,Uncommon,$0.31,$0.62,,
2,Zhur-Taa Goblin,RNA,Uncommon,$0.25,$0.50,,
1,Fungal Plots,DOM,Uncommon,$0.30,$0.30,,
1,"Shanna, Sisay's Legacy",DOM,Uncommon,$0.30,$0.30,,
1,"Raff Capashen, Ship's Mage",DOM,Uncommon,$0.29,$0.29,,
1,"Tiana, Ship's Caretaker",DOM,Uncommon,$0.25,$0.25,,
1,Kraul Harpooner,GRN,Uncommon,$0.25,$0.25,,
1,Price of Fame,GRN,Uncommon,$0.29,$0.29,,
1,Gird for Battle,GRN,Uncommon,$0.25,$0.25,,
1,Pilfering Imp,GRN,Uncommon,$0.25,$0.25,,
1,Beacon Bolt,GRN,Uncommon,$0.25,$0.25,,
1,Holy Mantle,GTC,Uncommon,$0.37,$0.37,,
1,Boros Elite,GTC,Uncommon,$0.25,$0.25,,
1,Suspicious Bookcase,M19,Uncommon,$0.26,$0.26,,
1,Novice Knight,M19,Uncommon,$0.25,$0.25,,
1,Volley Veteran,M19,Uncommon,$0.25,$0.25,,
1,Leonin Vanguard,M19,Uncommon,$0.25,$0.25,,
1,Arcane Encyclopedia,M19,Uncommon,$0.28,$0.28,,
6,Enhanced Surveillance,GRN,Uncommon,$0.25,$1.50,,
6,Pitiless Pontiff,RNA,Uncommon,$0.26,$1.56,,
5,Ghor-Clan Rampager,GTC,Uncommon,$0.25,$1.25,,
5,Ravenous Harpy,M19,Uncommon,$0.25,$1.25,,
5,Depose // Deploy,RNA,Uncommon,$0.25,$1.25,,
5,Dovin's Acuity,RNA,Uncommon,$0.25,$1.25,,
5,Rally to Battle,RNA,Uncommon,$0.25,$1.25,,
4,Truefire Captain,GRN,Uncommon,$0.26,$1.04,,
4,Orzhov Keyrune,GTC,Uncommon,$0.25,$1.00,,
4,Vampire Sovereign,M19,Uncommon,$0.25,$1.00,,
4,Resolute Watchdog,RNA,Uncommon,$0.39,$1.56,,
3,Goblin Barrage,DOM,Uncommon,$0.25,$0.75,,
3,Goblin Banneret,GRN,Uncommon,$0.25,$0.75,,
3,Zameck Guildmage,GTC,Uncommon,$0.28,$0.84,,
3,Boros Keyrune,GTC,Uncommon,$0.25,$0.75,,
3,Aether Tunnel,M19,Uncommon,$0.31,$0.93,,
3,Orzhov Racketeers,RNA,Uncommon,$0.25,$0.75,,
3,Sunder Shaman,RNA,Uncommon,$0.26,$0.78,,
3,Sphinx of New Prahv,RNA,Uncommon,$0.25,$0.75,,
3,Gyre Engineer,RNA,Uncommon,$0.25,$0.75,,
2,Time of Ice,DOM,Uncommon,$0.25,$0.50,,
2,"Slinn Voda, the Rising Deep",DOM,Uncommon,$0.25,$0.50,,
2,Icy Manipulator,DOM,Uncommon,$0.25,$0.50,,
2,League Guildmage,GRN,Uncommon,$0.25,$0.50,,
2,Wand of Vertebrae,GRN,Uncommon,$0.25,$0.50,,
2,Psychic Symbiont,M19,Uncommon,$0.25,$0.50,,
2,Gift of Paradise,M19,Uncommon,$0.25,$0.50,,
2,Sentinel's Mark,RNA,Uncommon,$0.25,$0.50,,
2,Consecrate // Consume,RNA,Uncommon,$0.25,$0.50,,
2,Archway Angel,RNA,Uncommon,$0.25,$0.50,,
1,"Rona, Disciple of Gix",DOM,Uncommon,$0.25,$0.25,,
1,"Hallar, the Firefletcher",DOM,Uncommon,$0.25,$0.25,,
1,Skizzik,DOM,Uncommon,$0.25,$0.25,,
1,Amaranthine Wall,DOM,Uncommon,$0.28,$0.28,,
1,Thallid Soothsayer,DOM,Uncommon,$0.25,$0.25,,
1,Boros Challenger,GRN,Uncommon,$0.25,$0.25,,
1,Voidwalk,GTC,Uncommon,$0.30,$0.30,,
1,Regal Bloodlord,M19,Uncommon,$0.27,$0.27,,
1,Brawl-Bash Ogre,M19,Uncommon,$0.25,$0.25,,
1,Recollect,M19,Uncommon,$0.25,$0.25,,
6,Forced Adaptation,GTC,Common,$0.25,$1.50,,"1,638"
5,Psychic Strike,GTC,Common,$0.25,$1.25,,
5,Azorius Skyguard,RNA,Uncommon,$0.25,$1.25,,
5,Rumbling Ruin,RNA,Uncommon,$0.25,$1.25,,
5,Skatewing Spy,RNA,Uncommon,$0.25,$1.25,,
5,Tower Defense,RNA,Uncommon,$0.30,$1.50,,
3,Sphinx of the Guildpact,RNA,Uncommon,$0.25,$0.75,,
2,Nature's Spiral,DOM,Uncommon,$0.25,$0.50,,
2,Shield of the Realm,DOM,Uncommon,$0.25,$0.50,,
2,"Yargle, Glutton of Urborg",DOM,Uncommon,$0.25,$0.50,,
2,Diligent Excavator,DOM,Uncommon,$0.25,$0.50,,
2,Vigilant Baloth,M19,Uncommon,$0.24,$0.48,,
1,Regenesis,RNA,Uncommon,$0.25,$0.25,,
1,Departed Deckhand,M19,Uncommon,$0.25,$0.25,,
1,Declare Dominance,M19,Uncommon,$0.25,$0.25,,
1,Knightly Valor,M19,Uncommon,$0.25,$0.25,,
9,Crash Through,M19,Common,$0.25,$2.25,,720
6,Senate Guildmage,RNA,Uncommon,$0.25,$1.50,,
4,Scrabbling Claws,RNA,Uncommon,$0.25,$1.00,,
4,Sharktocrab,RNA,Uncommon,$0.25,$1.00,,
3,Smelt-Ward Ignus,RNA,Uncommon,$0.25,$0.75,,
3,Sky Tether,RNA,Uncommon,$0.25,$0.75,,
2,Aerial Engineer,M19,Uncommon,$0.25,$0.50,,
2,Tectonic Rift,M19,Uncommon,$0.25,$0.50,,
2,Forbidding Spirit,RNA,Uncommon,$0.25,$0.50,,
1,In Bolas's Clutches,DOM,Uncommon,$0.25,$0.25,,
5,Gruul Beastmaster,RNA,Uncommon,$0.25,$1.25,,
4,Screaming Shield,RNA,Uncommon,$0.25,$1.00,,
4,Bloodmist Infiltrator,RNA,Uncommon,$0.25,$1.00,,
4,Knight of the Last Breath,RNA,Uncommon,$0.25,$1.00,,
3,Eyes Everywhere,RNA,Uncommon,$0.25,$0.75,,
3,Silhana Wayfinder,RNA,Uncommon,$0.25,$0.75,,
3,Macabre Mockery,RNA,Uncommon,$0.25,$0.75,,
2,Spirit of the Spires,RNA,Uncommon,$0.25,$0.50,,
2,Gateway Sneak,RNA,Uncommon,$0.25,$0.50,,
2,Spire Mangler,RNA,Uncommon,$0.25,$0.50,,
5,Hackrobat,RNA,Uncommon,$0.25,$1.25,,
4,Combine Guildmage,RNA,Uncommon,$0.25,$1.00,,
4,Junktroller,RNA,Uncommon,$0.25,$1.00,,
4,Windstorm Drake,RNA,Uncommon,$0.25,$1.00,,
4,Cult Guildmage,RNA,Uncommon,$0.25,$1.00,,
4,Enraged Ceratok,RNA,Uncommon,$0.24,$0.96,,
3,Book Devourer,GRN,Uncommon,$0.25,$0.75,,
3,Swirling Torrent,RNA,Uncommon,$0.25,$0.75,,
2,Dagger Caster,RNA,Uncommon,$0.25,$0.50,,
3,Necrotic Wound,GRN,Uncommon,$0.25,$0.75,,
2,Fight with Fire,DOM,Uncommon,$0.25,$0.50,,
1,Dragon Egg,M19,Uncommon,$0.25,$0.25,,
4,Invert // Invent,GRN,Uncommon,$0.25,$1.00,,
2,Elfhame Druid,DOM,Uncommon,$0.25,$0.50,,
2,Sorcerer's Wand,DOM,Uncommon,$0.25,$0.50,,
1,"Urgoros, the Empty One",DOM,Uncommon,$0.25,$0.25,,
1,District Guide,GRN,Uncommon,$0.25,$0.25,,
4,Weight of Memory,DOM,Uncommon,$0.25,$1.00,,
4,House Guildmage,GRN,Uncommon,$0.25,$1.00,,
4,Simic Fluxmage,GTC,Uncommon,$0.25,$1.00,,
4,Gruul Keyrune,GTC,Uncommon,$0.25,$1.00,,
4,Elusive Krasis,GTC,Uncommon,$0.25,$1.00,,
3,Sentinel of the Pearl Trident,DOM,Uncommon,$0.25,$0.75,,
3,One Thousand Lashes,GTC,Uncommon,$0.25,$0.75,,
3,Inferno Hellion,M19,Uncommon,$0.24,$0.72,,
2,Simic Keyrune,GTC,Uncommon,$0.25,$0.50,,
2,Gruul Charm,GTC,Uncommon,$0.25,$0.50,,
2,Nightmare's Thirst,M19,Uncommon,$0.25,$0.50,,
1,Warcry Phoenix,DOM,Uncommon,$0.25,$0.25,,
1,Firefist Adept,DOM,Uncommon,$0.25,$0.25,,
1,Crowned Ceratok,GTC,Uncommon,$0.25,$0.25,,
6,Angelic Exaltation,RNA,Uncommon,$0.25,$1.50,,0
4,Conclave Cavalier,GRN,Uncommon,$0.25,$1.00,,
3,Selective Snare,GRN,Uncommon,$0.25,$0.75,,
3,Sift,M19,Uncommon,$0.25,$0.75,,
2,Syndicate Guildmage,RNA,Uncommon,$0.25,$0.50,,
2,Urza's Tome,DOM,Uncommon,$0.25,$0.50,,
2,Swarm Guildmage,GRN,Uncommon,$0.25,$0.50,,
2,Blood Divination,M19,Uncommon,$0.25,$0.50,,
1,Rise from the Grave,M19,Uncommon,$0.25,$0.25,,
1,Horizon Scholar,M19,Uncommon,$0.25,$0.25,,
1,Switcheroo,M19,Uncommon,$0.25,$0.25,,
6,Galloping Lizrog,RNA,Uncommon,$0.25,$1.50,,
3,Clear the Stage,RNA,Uncommon,$0.24,$0.72,,
3,Citywatch Sphinx,GRN,Uncommon,$0.25,$0.75,,
3,Gift of Orzhova,GTC,Uncommon,$0.25,$0.75,,
3,Rakdos Firewheeler,RNA,Uncommon,$0.25,$0.75,,
2,Opt,DOM,Common,$0.25,$0.50,,
2,Swathcutter Giant,GRN,Uncommon,$0.25,$0.50,,
2,Hellkite Whelp,GRN,Uncommon,$0.24,$0.48,,
2,Druid of Horns,M19,Uncommon,$0.25,$0.50,,
2,Fiery Finish,M19,Uncommon,$0.24,$0.48,,
2,Clan Guildmage,RNA,Uncommon,$0.25,$0.50,,
1,Orcish Vandal,DOM,Uncommon,$0.24,$0.24,,
1,Arboretum Elemental,GRN,Uncommon,$0.25,$0.25,,
1,Haazda Marshal,GRN,Uncommon,$0.25,$0.25,,
1,Might of the Masses,GRN,Uncommon,$0.25,$0.25,,
1,Roc Charger,GRN,Uncommon,$0.24,$0.24,,
1,Ghastbark Twins,M19,Uncommon,$0.25,$0.25,,
1,Gargoyle Sentinel,M19,Uncommon,$0.24,$0.24,,
1,Clamor Shaman,RNA,Uncommon,$0.25,$0.25,,
1,Trollbred Guardian,RNA,Uncommon,$0.25,$0.25,,
6,Whispering Snitch,GRN,Uncommon,$0.25,$1.50,,
6,Bolrac-Clan Crusher,RNA,Uncommon,$0.25,$1.50,,
5,Bankrupt in Blood,RNA,Uncommon,$0.26,$1.30,,
5,Code of Constraint,RNA,Uncommon,$0.24,$1.20,,
4,Wee Dragonauts,GRN,Uncommon,$0.25,$1.00,,
4,Rampaging Monument,GRN,Uncommon,$0.25,$1.00,,
4,Beamsplitter Mage,GRN,Uncommon,$0.25,$1.00,,
3,Inescapable Blaze,GRN,Uncommon,$0.25,$0.75,,
2,Lotleth Giant,GRN,Uncommon,$0.25,$0.50,,
2,Conclave Guildmage,GRN,Uncommon,$0.25,$0.50,,
2,Glaive of the Guildpact,GRN,Uncommon,$0.25,$0.50,,
2,Sprouting Renewal,GRN,Uncommon,$0.25,$0.50,,
2,Golgari Findbroker,GRN,Uncommon,$0.25,$0.50,,
2,Undercity Necrolisk,GRN,Uncommon,$0.23,$0.46,,
2,Demotion,GRN,Uncommon,$0.25,$0.50,,
2,Grappling Sundew,GRN,Uncommon,$0.25,$0.50,,
1,Inspiring Unicorn,GRN,Uncommon,$0.25,$0.25,,
1,Affectionate Indrik,GRN,Uncommon,$0.24,$0.24,,
1,Golgari Raiders,GRN,Uncommon,$0.25,$0.25,,
5,Knight of Obligation,GTC,Uncommon,$0.25,$1.25,,
2,Sunhome Stalwart,GRN,Uncommon,$0.25,$0.50,,
1,Hold the Gates,GTC,Uncommon,$0.25,$0.25,,
3,Ground Assault,GTC,Uncommon,$0.24,$0.72,,
3,Hellraiser Goblin,GTC,Uncommon,$0.24,$0.72,,
2,Juggernaut,DOM,Uncommon,$0.24,$0.48,,
2,Dying Wish,GTC,Uncommon,$0.25,$0.50,,
2,Homing Lightning,GTC,Uncommon,$0.24,$0.48,,
4,Street Riot,GRN,Uncommon,$0.24,$0.96,,
3,Frenzied Tilling,GTC,Uncommon,$0.24,$0.72,,
3,Sunhome Guildmage,GTC,Uncommon,$0.24,$0.72,,
2,Thorn Elemental,DOM,Uncommon,$0.25,$0.50,,
2,Smelt-Ward Minotaur,GRN,Uncommon,$0.25,$0.50,,
1,Miming Slime,GTC,Uncommon,$0.25,$0.25,,
1,Debtor's Pulpit,GTC,Uncommon,$0.23,$0.23,,
3,Kraul Swarm,GRN,Uncommon,$0.24,$0.72,,
2,Lingering Phantom,DOM,Uncommon,$0.25,$0.50,,
2,Join Shields,GRN,Uncommon,$0.25,$0.50,,
2,Ledev Champion,GRN,Uncommon,$0.25,$0.50,,
2,Worldsoul Colossus,GRN,Uncommon,$0.25,$0.50,,
2,Flight of Equenauts,GRN,Uncommon,$0.24,$0.48,,
3,Artificer's Assistant,DOM,Common,$0.25,$0.75,,
2,Ripscale Predator,GTC,Uncommon,$0.23,$0.46,,
4,Ghitu Lavarunner,DOM,Common,$0.25,$1.00,,
3,Skirk Prospector,DOM,Common,$0.30,$0.90,,
3,Rust Scarab,GTC,Uncommon,$0.24,$0.72,,
3,Mark for Death,GTC,Uncommon,$0.21,$0.63,,
3,Skarrg Guildmage,GTC,Uncommon,$0.24,$0.72,,
3,Urbis Protector,GTC,Uncommon,$0.25,$0.75,,
2,Bane Alley Broker,GTC,Uncommon,$0.24,$0.48,,
2,Call of the Nightwing,GTC,Uncommon,$0.24,$0.48,,
2,Sapphire Drake,GTC,Uncommon,$0.24,$0.48,,
2,Cinder Elemental,GTC,Uncommon,$0.23,$0.46,,
1,Vizkopa Confessor,GTC,Uncommon,$0.25,$0.25,,
1,Murder Investigation,GTC,Uncommon,$0.23,$0.23,,
1,Mindeye Drake,GTC,Uncommon,$0.24,$0.24,,
4,Ordruun Veteran,GTC,Uncommon,$0.24,$0.96,,
4,Cloudfin Raptor,GTC,Common,$0.24,$0.96,,
3,Blink of an Eye,DOM,Common,$0.25,$0.75,,
3,Smog Elemental,GTC,Uncommon,$0.22,$0.66,,
3,Foundry Street Denizen,GTC,Common,$0.25,$0.75,,
2,Silent Dart,GRN,Uncommon,$0.23,$0.46,,
2,Gridlock,GTC,Uncommon,$0.25,$0.50,,
2,Serene Remembrance,GTC,Uncommon,$0.25,$0.50,,
12,Thought Collapse,RNA,Common,$0.25,$3.00,,
2,Coerced Confession,GTC,Uncommon,$0.24,$0.48,,
8,Burglar Rat,GRN,Common,$0.28,$2.24,,
4,Viashino Shanktail,GTC,Uncommon,$0.21,$0.84,,
2,Arrows of Justice,GTC,Uncommon,$0.24,$0.48,,
2,Firefist Striker,GTC,Uncommon,$0.24,$0.48,,
2,Fortress Cyclops,GTC,Uncommon,$0.22,$0.44,,
2,Gateway Shade,GTC,Uncommon,$0.23,$0.46,,
1,Merfolk of the Depths,GTC,Uncommon,$0.22,$0.22,,
1,Mask of Immolation,M20,Uncommon,$0.24,$0.24,,
10,Vicious Rumors,GRN,Common,$0.26,$2.60,,
6,Llanowar Scout,DOM,Common,$0.27,$1.62,,
5,Powerstone Shard,DOM,Common,$0.25,$1.25,,
3,Warlord's Fury,DOM,Common,$0.25,$0.75,,
2,Hindervines,GTC,Uncommon,$0.23,$0.46,,
2,Righteous Charge,GTC,Uncommon,$0.23,$0.46,,
1,Saproling Migration,DOM,Common,$0.25,$0.25,,
1,Revitalize,M19,Common,$0.24,$0.24,,
4,Prophetic Prism,GTC,Common,$0.24,$0.96,,
3,Adventurous Impulse,DOM,Common,$0.23,$0.69,,
1,Sovereign's Bite,M19,Common,$0.25,$0.25,,
4,Adamant Will,DOM,Common,$0.20,$0.80,,
1,Hunted Witness,GRN,Common,$0.24,$0.24,,
9,Disdainful Stroke,GRN,Common,$0.24,$2.16,,
8,Impassioned Orator,RNA,Common,$0.30,$2.40,,
3,Shadow Alley Denizen,GTC,Common,$0.23,$0.69,,
2,Salvager of Secrets,M19,Common,$0.25,$0.50,,
2,Gatekeeper Gargoyle,GRN,Uncommon,$0.22,$0.44,,
14,Quench,RNA,Common,$0.20,$2.80,,
14,Shimmer of Possibility,RNA,Common,$0.25,$3.50,,
9,Footlight Fiend,RNA,Common,$0.25,$2.25,,
5,Angel of the Dawn,M19,Common,$0.20,$1.00,,
3,Invoke the Divine,DOM,Common,$0.20,$0.60,,
3,Voltaic Servant,DOM,Common,$0.24,$0.72,,
3,Bioshift,GTC,Common,$0.24,$0.72,,
2,Ivy Lane Denizen,GTC,Common,$0.25,$0.50,,
1,Demonic Vigor,DOM,Common,$0.23,$0.23,,
7,Hired Poisoner,GRN,Common,$0.20,$1.40,,
3,Massive Raid,GTC,Common,$0.25,$0.75,,
1,Shock,M19,Common,$0.24,$0.24,,
10,Ill-Gotten Inheritance,RNA,Common,$0.25,$2.50,,
5,Maximize Velocity,GRN,Common,$0.20,$1.00,,
5,Tormenting Voice,M19,Common,$0.25,$1.25,,
2,Dark Bargain,DOM,Common,$0.21,$0.42,,
13,Saruli Caretaker,RNA,Common,$0.25,$3.25,,
8,Clear the Mind,RNA,Common,$0.25,$2.00,,
6,Manalith,M19,Common,$0.25,$1.50,,
7,Radical Idea,GRN,Common,$0.24,$1.68,,
2,Syncopate,DOM,Common,$0.25,$0.50,,
6,Basilica Screecher,GTC,Common,$0.25,$1.50,,
4,Deathbloom Thallid,DOM,Common,$0.19,$0.76,,
3,Divest,DOM,Common,$0.22,$0.66,,
3,Skyscanner,M19,Common,$0.24,$0.72,,
2,Epicure of Blood,M19,Common,$0.25,$0.50,,
18,Imperious Oligarch,RNA,Common,$0.25,$4.50,,
7,Balustrade Spy,GTC,Common,$0.24,$1.68,,
6,Deep Freeze,DOM,Common,$0.20,$1.20,,
4,Rustwing Falcon,M19,Common,$0.22,$0.88,,
4,Take Vengeance,M19,Common,$0.22,$0.88,,
3,Yavimaya Sapherd,DOM,Common,$0.21,$0.63,,
3,Fungal Infection,DOM,Common,$0.24,$0.72,,
1,Devour Flesh,GTC,Common,$0.24,$0.24,,
1,Duress,M19,Common,$0.20,$0.20,,
13,Slimebind,RNA,Common,$0.19,$2.47,,
12,Root Snare,RNA,Common,$0.20,$2.40,,
12,Sphinx's Insight,RNA,Common,$0.20,$2.40,,
12,Sage's Row Savant,RNA,Common,$0.19,$2.28,,
11,Lawmage's Binding,RNA,Common,$0.23,$2.53,,
8,Rakdos Trumpeter,RNA,Common,$0.20,$1.60,,
